0.130849	0.15854	0.826093	0.892522
0.186231	0.855127	0.683676	1.18208
1.30804	0.748319	0.594839	0.718719
0.402219	0.655405	0.841691	1.23764
0.648393	1.71308	0.81156	1.0076
0.848246	1.13788	1.81241	0.86706
1.22088	0.758844	0.802004	0.97285
0.0899326	0.516985	0.476175	0.967218
1.06717	0.558392	0.695102	1.11909
2.35898	0.446275	1.38167	1.13997
0.464413	0.735956	1.64721	0.973905
1.81135	0.240134	1.06149	1.09699
1.49632	1.04524	1.05903	1.02104
0.0213642	0.667001	1.23771	1.00031
0.184313	0.285868	0.733959	0.940419
0.849658	0.758775	1.69197	1.24922
0.327439	0.91392	0.859872	0.970465
0.789345	0.13058	0.949935	0.993656
0.0174531	2.04445	1.28205	1.02172
0.875098	0.360727	1.29762	0.952183
0.0668269	0.809693	0.358508	0.93179
1.40508	0.648016	0.690856	0.945021
0.265473	0.618881	0.367895	1.00044
0.214795	0.634393	0.752417	1.04544
0.679691	1.34682	1.3885	1.12043
1.41078	0.329219	0.860996	0.961045
0.65227	2.48346	0.694147	1.15018
0.681732	2.73981	0.476924	0.976956
0.298263	2.66143	0.879292	1.05091
0.273474	0.84814	0.717653	1.0436
0.638274	0.0993033	1.49593	0.938708
0.879277	0.68414	0.938886	0.934426
0.959223	2.37055	0.956546	1.13876
0.868616	0.303996	1.21516	0.870626
0.0876886	0.552035	1.01485	0.910451
0.173472	0.331387	1.60906	0.972338
2.68627	0.129867	1.27845	1.13407
1.40263	0.458278	1.43194	0.979932
0.69687	0.225585	1.06238	1.00567
0.0245837	1.23576	1.37323	0.929979
1.15838	1.02796	1.16833	0.931329
0.461005	1.20029	0.889689	0.979042
1.05542	0.198974	1.99599	0.949491
0.24061	0.595046	0.642447	0.944504
1.13438	0.453239	0.819447	0.966735
0.103379	2.36125	0.815795	0.997316
0.128925	0.301696	0.905753	1.01671
1.13986	1.30841	1.18617	0.993943
0.86102	1.3901	0.902647	1.07629
1.83261	1.5469	0.749751	0.943735
0.0542036	1.54286	0.698593	1.04525
0.604235	2.81254	1.36211	0.925673
1.45143	1.23975	0.993745	1.04651
3.5155	0.767061	0.64021	0.916444
0.256325	1.87383	0.976142	0.927941
5.22329	0.749067	0.792682	0.946745
2.51152	1.12226	0.613118	1.14666
2.81134	0.442935	1.03754	0.887809
1.67817	0.931837	0.620523	0.925957
0.0181053	2.06133	0.93593	1.06049
0.143644	0.922649	0.963471	0.843632
0.0549627	0.494526	0.918676	1.1712
1.24975	0.462721	0.867254	0.969443
0.118532	3.34563	0.800619	0.978483
4.2319	0.0696226	0.825789	1.05583
0.509197	1.3434	1.32222	0.976944
0.318487	0.845302	1.15312	1.32522
0.289504	1.0646	1.01348	1.00906
0.772516	1.67069	1.06535	1.1143
0.331554	1.26456	0.798515	1.20448
0.656872	0.197606	0.848016	1.05065
0.00590262	1.72818	0.562852	1.01133
0.241713	1.38885	0.573388	1.04857
0.0180205	0.253494	1.39917	0.821051
0.121327	0.101671	0.96876	1.00904
0.795229	0.244109	1.26063	1.11511
0.299792	1.98151	0.744599	0.799269
0.151377	1.59059	1.40743	1.08479
2.32546	3.70881	0.689428	1.15312
0.146058	0.934805	1.21791	1.09306
0.273905	0.598967	1.44811	1.16412
1.78202	1.0084	1.16424	1.05116
1.38139	1.43475	1.37349	0.903554
1.01919	0.302528	1.13033	1.05047
0.224668	0.95472	1.49416	0.80994
0.17328	1.24412	0.821324	1.016
1.12372	1.05939	0.940625	0.914266
0.0663717	1.19823	1.17159	0.797672
0.510678	0.534342	0.823187	0.879547
0.395799	0.713595	0.823835	1.05691
4.30208	0.987971	0.863823	0.740543
0.42042	0.891973	0.906236	0.888478
0.574275	1.71041	1.82573	0.925094
0.0291159	1.63597	0.995983	1.07958
1.86929	1.18393	0.841682	0.877018
0.747527	1.8893	1.17972	0.890079
0.858075	1.17722	1.35366	0.989135
1.92213	2.30173	1.01531	0.919571
1.20955	0.562439	0.604131	0.901835
1.88426	0.557407	1.81347	1.1516
0.328427	0.623877	0.648674	1.01018
2.7573	0.633707	0.81159	0.811493
3.03198	0.105239	0.53093	1.05839
2.59311	0.296078	1.30552	0.880526
2.13642	0.133641	1.11528	0.906067
0.343082	0.312838	1.68278	0.920811
1.52291	0.67623	0.801513	1.09154
0.0112067	0.829561	0.792514	1.05494
1.77329	0.447678	0.942451	0.987648
1.97437	1.18798	1.10779	0.977537
1.34175	0.623996	0.601601	0.97546
0.15639	0.221803	0.761761	1.05492
0.301691	0.102062	1.11733	0.987783
1.94283	0.27926	1.20424	0.958132
0.793632	0.612352	1.09204	0.932993
0.0922379	0.324246	1.0993	0.99801
0.886498	0.0441131	0.635252	0.967531
0.977176	0.728883	1.66243	1.15873
1.21938	0.697399	1.42544	1.03993
2.90327	1.96745	1.37054	0.995851
0.417997	0.425561	1.14194	1.11347
1.4273	1.11876	0.657973	0.965351
0.0402137	1.43088	0.9781	0.99744
0.948839	2.70594	1.06361	1.01965
0.239694	1.26138	1.26817	1.09284
0.685747	1.31216	0.94533	0.936202
1.82326	0.529709	0.947695	0.944603
4.868	0.83001	1.1666	0.909773
0.0582323	0.550703	0.849625	1.12842
0.0810128	1.0824	1.19133	1.23459
0.0909209	0.520192	0.699776	1.02214
2.59589	0.731982	1.21758	0.97478
1.57532	0.665714	1.6382	1.11149
0.115288	0.725393	0.838015	0.836591
0.425158	0.827455	0.921378	0.98337
1.70404	0.982838	0.688709	0.942417
0.582574	0.303277	0.934597	1.02002
2.75881	0.229129	1.23872	1.084
2.4787	0.423801	1.33146	0.864677
0.0504079	0.445574	0.494641	0.949859
0.0811244	0.31078	0.871914	0.91825
0.314088	1.92328	0.77384	1.07249
2.32664	1.28435	0.304118	1.07348
1.12972	0.172815	1.59601	0.785573
1.73886	0.705234	0.72894	1.22957
1.03883	0.485088	0.978116	0.903429
0.207556	1.15812	0.943882	1.03016
0.299432	1.1957	1.21149	1.07917
0.061966	0.211976	1.21299	1.01355
0.141377	0.537376	0.782894	1.03865
0.0130448	0.628392	1.19608	1.09884
0.475173	2.11535	1.50392	0.998435
0.1643	3.04782	0.654098	1.07463
3.79873	1.18362	1.12919	1.17152
1.73707	0.504482	1.84771	1.09298
1.4441	0.18205	1.7514	1.12444
5.19409	1.22523	1.03198	1.29375
2.22354	0.702185	1.36877	1.09168
0.590971	1.7197	1.36631	1.07605
1.27864	0.865266	0.642755	0.950006
0.912317	2.20916	0.58338	1.0119
0.285616	0.600887	1.22148	1.05366
1.4201	0.287983	0.700857	1.02768
0.596703	1.59193	1.03518	1.07813
0.684801	0.0927631	1.18929	0.969383
2.1847	1.70931	0.52521	0.939579
0.444726	1.46284	1.24079	0.973126
0.160329	0.965012	1.47261	1.02768
1.57836	0.299505	0.880597	0.956069
0.331077	1.63912	0.855249	0.982339
1.65573	0.216314	1.27806	1.09022
0.832507	0.268518	0.9884	0.944123
1.19834	2.07971	0.54047	1.17113
0.920436	0.915502	1.38472	0.939402
1.35671	1.59421	0.890032	1.01056
1.03975	1.62921	0.878663	0.825679
6.5086e-05	1.31029	0.880462	1.04996
1.06862	1.06492	0.95779	1.08099
0.351494	2.75211	0.767693	1.03619
1.0757	1.28878	1.37028	0.931722
0.978939	0.59595	0.557256	0.956295
0.997003	3.15213	1.04071	0.916002
0.117002	0.605467	1.4755	1.18683
1.66694	0.790613	0.912622	0.967895
0.524305	1.24811	0.83752	1.0622
2.89651	0.943283	0.900661	0.979001
1.25252	1.7076	1.40125	0.935018
2.01941	0.452257	1.34876	1.20327
2.15794	1.05054	0.754053	1.11065
0.209922	3.00601	0.988864	1.02903
3.48788	1.88364	0.894993	0.836399
0.290718	1.38061	1.37421	0.927959
0.403283	0.795088	0.724603	0.831479
1.95117	0.347568	0.945892	1.00382
1.60095	0.904973	0.808178	1.03728
3.00251	0.598085	1.03453	1.08957
0.96271	1.37212	0.664546	0.956591
0.162167	0.247023	1.16526	0.995171
0.773713	0.446177	0.986362	1.0957
0.3411	4.20276	0.923255	0.958566
0.776863	0.903236	0.567931	0.92144
0.470891	1.28888	0.947746	1.10003
1.08735	0.156884	1.41751	1.05919
0.180066	2.16505	0.640738	0.933656
0.201868	1.3276	0.807892	0.867787
0.00860976	0.224457	1.05295	1.05332
0.555085	0.87406	1.06277	0.963645
0.0370704	0.772824	1.2436	1.01964
0.234129	0.336421	0.394993	1.05912
0.0331522	2.24068	1.18178	0.958814
0.395059	3.32111	0.911768	0.989621
0.230618	2.08528	0.951632	1.24488
0.718757	3.3362	0.676547	0.953199
0.633703	0.21802	1.6954	0.972873
0.734609	1.01935	0.416846	0.970399
0.924513	0.39319	0.655466	1.13086
0.0543469	0.481917	1.361	0.982698
0.841008	0.28054	1.02483	0.902405
2.3409	1.12439	0.778073	0.983541
0.035047	0.932194	0.978631	0.949645
0.346097	0.311177	0.761487	0.963743
0.901895	1.67399	0.89264	1.06136
0.25703	0.649016	1.48205	0.92086
0.186575	0.777657	1.38267	1.18715
0.0786891	0.685398	0.818918	0.978162
0.125436	1.00212	0.86971	0.920835
0.0169519	1.29904	1.36256	1.10914
0.541567	0.482791	0.6046	0.858937
0.138319	0.753122	1.01472	0.751266
1.08639	0.541902	0.815037	0.937846
0.423809	2.48588	0.914987	1.09612
0.224682	0.816085	0.974066	1.04226
0.0654232	0.260145	1.03118	0.938966
0.0228029	0.62626	1.03121	0.887543
0.810221	0.340397	1.16945	1.05956
0.647546	2.38616	0.816965	0.899557
1.39207	1.44925	0.871843	0.967018
0.00272649	0.654624	0.893372	0.899687
0.494923	0.484733	1.83407	0.779012
3.43997	0.956074	0.917283	1.01037
0.624193	0.848422	1.14411	0.94855
0.226929	0.92492	1.06413	1.15153
1.71552	1.03363	1.06688	0.916514
0.521997	1.03226	0.669763	0.872199
2.72767	0.674003	1.52414	0.894702
0.13409	0.396923	1.04762	1.23462
2.82011	0.606409	1.27083	1.13638
2.59177	0.579086	1.00723	1.15208
0.933039	1.90481	1.21009	0.993081
1.58972	0.261526	1.19953	1.06396
0.340768	0.421272	0.863567	0.852421
2.28354	1.24933	1.04626	1.04185
0.380926	0.222071	1.02067	0.924045
0.678492	1.00006	0.556847	0.985208
1.33643	0.600229	0.733193	0.898033
0.323588	1.10846	1.35944	0.941502
0.414899	1.89844	0.816178	0.853905
0.686508	1.29556	0.92446	0.917794
1.43617	0.970447	1.31562	1.01255
0.728633	1.53765	0.974205	0.864262
0.828277	1.06066	0.916669	0.924542
0.212107	0.773831	1.11717	0.958266
1.10035	1.37027	1.76029	1.05879
0.363614	0.81288	1.52392	0.95405
0.137599	0.951083	0.967311	0.946993
1.19383	0.339603	0.731096	0.853588
0.673422	0.107301	1.11109	1.09451
0.777363	0.449094	1.68761	1.1095
0.570506	2.03775	0.752229	1.0525
1.0844	0.267304	0.934456	1.10692
0.707627	1.47576	1.27392	1.05416
1.25805	0.220946	0.744314	0.925355
0.49148	0.337734	0.767138	1.16698
0.115074	0.284434	1.11056	0.739089
0.0152704	2.56184	0.417223	1.03612
0.442988	0.442212	1.29388	1.00951
0.257876	1.51678	1.47519	0.871842
0.589726	0.949426	1.43372	0.968128
0.454545	0.406278	0.545399	1.22889
0.436604	0.648715	0.708216	0.958449
0.5238	0.587953	0.959889	1.02521
0.0977599	0.748681	1.52842	1.10134
2.76626	0.537727	1.1228	1.01371
1.0803	0.763042	0.840296	0.816274
1.48996	0.428185	1.51552	0.883814
1.07875	0.311639	1.22187	1.04445
0.12239	1.15234	0.61875	1.10082
0.22324	0.863088	1.23049	0.883579
0.918097	1.41335	0.966101	0.936042
0.492372	1.4473	0.504941	1.12141
0.838908	0.591856	1.24262	0.876792
0.131268	0.330395	0.411675	1.0429
1.36288	0.413114	1.11943	0.997647
0.953366	0.970063	0.860837	0.952504
1.59909	0.797187	0.802419	0.928345
0.792314	0.881308	0.976005	0.919302
0.00995528	0.719177	1.37188	1.03513
0.413997	1.50214	1.33976	0.957695
0.764943	0.811557	1.58093	1.09644
0.309808	0.765466	0.730492	1.03479
0.362479	2.52862	1.15811	1.0401
0.894306	0.680585	1.02239	0.95912
3.12654	0.499034	1.08911	1.07824
1.10417	0.722304	1.2635	0.890507
6.02932	0.38681	0.777	0.764503
0.0663184	0.435454	0.760046	0.952675
1.52988	1.941	1.03681	1.00685
0.837361	0.23342	1.0113	1.07512
0.51745	1.11716	0.569322	0.879222
0.491513	0.866345	0.699502	1.03445
0.185814	0.175902	0.853607	0.98806
0.178286	0.381217	0.431837	0.967858
2.07992	0.636807	0.679664	1.00669
0.370542	1.68424	1.09848	1.00436
0.154573	1.4581	1.12215	0.983513
1.2498	0.659128	0.536185	0.987382
2.14302	0.61843	1.45933	0.983299
1.29638	0.731259	1.06338	1.13412
1.12141	0.6991	1.41572	1.02348
0.60912	1.29518	0.683906	0.88429
1.91768	0.262103	0.541188	0.818939
2.50065	1.06494	1.76934	1.12841
1.0082	0.823002	1.07683	1.14594
0.193579	1.34951	0.897445	1.09747
0.524485	0.629388	0.916671	0.991608
0.0514817	1.19659	1.98315	0.903125
2.08691	0.700177	0.917293	0.933379
1.09695	1.4151	0.975533	0.980236
0.150184	0.861126	1.14113	0.968738
0.0353417	2.43813	1.16902	0.868647
0.0436977	1.37859	0.673032	1.10186
3.37493	0.463127	0.783997	1.06107
1.89772	0.695541	1.25527	1.04636
1.02795	1.11061	0.601753	1.05351
1.66319	2.11772	0.999045	0.973396
0.26683	0.884838	0.926622	1.0725
