0.122649	0.146284	0.475487	0.456646
0.169918	0.530408	0.417158	0.549323
0.729649	0.524475	0.396558	0.422115
0.331166	0.395518	0.470926	0.555964
0.477115	0.780751	0.491613	0.494492
0.571835	0.604031	0.615298	0.479229
0.705029	0.398593	0.374144	0.510679
0.0860072	0.370382	0.282043	0.490414
0.656019	0.412545	0.428542	0.557589
0.905484	0.30024	0.614696	0.547491
0.371496	0.409648	0.675026	0.48501
0.836567	0.213225	0.549771	0.534923
0.776048	0.624637	0.442852	0.503797
0.0211376	0.486699	0.542215	0.51278
0.168325	0.248581	0.403525	0.481731
0.572439	0.528357	0.616232	0.555651
0.279233	0.598639	0.502051	0.514478
0.545858	0.121606	0.567489	0.484501
0.0173017	0.842959	0.618499	0.509257
0.583179	0.263071	0.575567	0.462306
0.0646429	0.527678	0.263847	0.484008
0.754654	0.432903	0.419774	0.486928
0.233157	0.388297	0.270389	0.484959
0.193293	0.400548	0.377695	0.512356
0.493226	0.708637	0.622241	0.530694
0.756047	0.253134	0.512577	0.512104
0.479138	0.868015	0.467898	0.53094
0.49426	0.61036	0.348486	0.5162
0.257893	0.929365	0.48379	0.523487
0.239268	0.415614	0.454455	0.505871
0.471797	0.0936417	0.572441	0.482777
0.584917	0.4126	0.511376	0.47766
0.616809	0.692248	0.475668	0.548863
0.580468	0.262058	0.556407	0.451411
0.0839539	0.410171	0.494266	0.485628
0.159259	0.243707	0.664976	0.49416
0.931865	0.116289	0.600464	0.542239
0.754052	0.331389	0.653323	0.494671
0.501858	0.199752	0.514915	0.502061
0.024284	0.519077	0.515802	0.470992
0.686006	0.535649	0.540889	0.508311
0.369351	0.693941	0.43896	0.506052
0.651955	0.180158	0.586507	0.505988
0.213852	0.369574	0.384725	0.474018
0.67838	0.363385	0.480891	0.49468
0.0982145	0.664844	0.47099	0.492725
0.12096	0.232792	0.45908	0.487078
0.680137	0.686115	0.600312	0.495203
0.577269	0.714864	0.547926	0.513143
0.840005	0.774863	0.434642	0.485962
0.0527608	0.608241	0.463006	0.510024
0.453507	0.938496	0.661751	0.475333
0.765764	0.586172	0.59444	0.523029
0.970267	0.396534	0.360537	0.467855
0.22611	0.845688	0.424317	0.483036
0.99461	0.441693	0.39858	0.488321
0.918855	0.558568	0.424872	0.530949
0.939875	0.317956	0.474323	0.471785
0.813285	0.605766	0.416495	0.479938
0.0179424	0.824872	0.573964	0.511448
0.133804	0.55084	0.43779	0.441333
0.0534795	0.326113	0.512756	0.551037
0.713423	0.354709	0.453125	0.500251
0.111777	0.915406	0.47282	0.51593
0.985475	0.0671937	0.491045	0.52214
0.399022	0.506165	0.67289	0.499915
0.272751	0.450974	0.601549	0.561616
0.251365	0.582193	0.485595	0.492184
0.53815	0.689087	0.511109	0.530104
0.282193	0.482653	0.468106	0.581747
0.48153	0.173733	0.448449	0.518958
0.00588523	0.789626	0.343038	0.504167
0.214718	0.735206	0.356043	0.519898
0.0178591	0.223096	0.64669	0.438149
0.114256	0.0959614	0.474088	0.504743
0.548522	0.195591	0.676864	0.537156
0.259028	0.564557	0.404831	0.461589
0.140477	0.794003	0.585748	0.543925
0.902262	0.943113	0.392692	0.534726
0.135893	0.583897	0.5757	0.513359
0.239596	0.423428	0.684082	0.56076
0.831703	0.603843	0.605249	0.531974
0.74877	0.691649	0.592249	0.483539
0.639112	0.253568	0.575257	0.499713
0.201218	0.537769	0.6564	0.455667
0.159098	0.687045	0.45403	0.502583
0.674932	0.649981	0.557796	0.494515
0.0642171	0.694475	0.566212	0.462267
0.399912	0.328291	0.482993	0.485822
0.326858	0.477652	0.401625	0.521479
0.98646	0.627653	0.488013	0.428118
0.343229	0.460797	0.522786	0.461501
0.436887	0.676409	0.736368	0.476362
0.0286961	0.790742	0.526807	0.501018
0.845767	0.536895	0.515762	0.463345
0.526464	0.610854	0.549563	0.492972
0.576023	0.594884	0.577258	0.512576
0.853705	0.874316	0.525779	0.478882
0.701668	0.383922	0.41896	0.476484
0.848058	0.413858	0.613615	0.507658
0.279945	0.457854	0.4232	0.498991
0.936537	0.413838	0.46996	0.438661
0.95178	0.0956851	0.358979	0.511602
0.925213	0.231184	0.573521	0.466371
0.881923	0.120674	0.524442	0.467357
0.29042	0.266158	0.62535	0.476696
0.781925	0.49101	0.409526	0.507134
0.0111441	0.561791	0.436421	0.502624
0.830226	0.310811	0.52619	0.497933
0.861151	0.4691	0.502509	0.509553
0.738611	0.443378	0.339753	0.492955
0.144774	0.198429	0.468753	0.52831
0.260434	0.0967801	0.534421	0.498432
0.856702	0.217487	0.63818	0.486511
0.547801	0.395872	0.591132	0.4823
0.0881118	0.273341	0.455866	0.516587
0.587904	0.042937	0.415837	0.485017
0.623628	0.515956	0.616659	0.541434
0.704587	0.377081	0.638385	0.512915
0.945156	0.679158	0.650242	0.476332
0.341636	0.333665	0.550758	0.5297
0.760044	0.613397	0.420997	0.488401
0.0394158	0.530058	0.550573	0.491811
0.61281	0.932756	0.467555	0.502543
0.213132	0.70133	0.521071	0.498546
0.496286	0.593427	0.561201	0.465471
0.838501	0.404695	0.469207	0.468001
0.992311	0.506835	0.584382	0.487061
0.0565693	0.418131	0.45362	0.545029
0.0778181	0.639797	0.458603	0.57096
0.08691	0.37716	0.39603	0.48758
0.92542	0.486043	0.660854	0.493993
0.793058	0.412747	0.652699	0.53294
0.108891	0.515212	0.472594	0.476602
0.346334	0.548329	0.533915	0.505546
0.818053	0.61149	0.456116	0.494201
0.441541	0.24849	0.443599	0.503206
0.936633	0.18652	0.537969	0.531964
0.916148	0.336415	0.650078	0.458715
0.0491585	0.359518	0.323951	0.493249
0.077921	0.250434	0.512445	0.459001
0.269545	0.798805	0.438148	0.514507
0.902376	0.717298	0.231606	0.504119
0.676876	0.157637	0.670502	0.417163
0.82428	0.494773	0.465817	0.553523
0.646132	0.345418	0.471581	0.469648
0.187432	0.679317	0.479084	0.527258
0.258761	0.672562	0.525516	0.520386
0.0600852	0.174451	0.546966	0.494811
0.131838	0.400526	0.475648	0.505208
0.0129601	0.44758	0.634868	0.514576
0.378223	0.812323	0.623079	0.52032
0.151512	0.53088	0.433687	0.55198
0.977601	0.675294	0.554442	0.574622
0.823965	0.396131	0.668346	0.534546
0.764042	0.166434	0.607363	0.522798
0.994451	0.59235	0.506205	0.557247
0.891774	0.428328	0.613811	0.523286
0.446211	0.80459	0.541314	0.521732
0.721584	0.565176	0.373399	0.502887
0.598408	0.88551	0.411713	0.498118
0.248449	0.405559	0.639086	0.512404
0.758309	0.22916	0.35236	0.508201
0.449376	0.771022	0.522457	0.515391
0.495809	0.0870877	0.565474	0.494125
0.887488	0.504268	0.357957	0.474732
0.359	0.746175	0.609937	0.506667
0.148137	0.522332	0.656117	0.499418
0.793687	0.25878	0.516693	0.502472
0.28185	0.750481	0.512983	0.486574
0.809048	0.18967	0.6096	0.509738
0.565043	0.231412	0.55267	0.511402
0.698306	0.85906	0.370628	0.546973
0.601655	0.448508	0.525246	0.480415
0.742493	0.742679	0.49164	0.509642
